checklist_id,story_headline,story_lane,date,start_time,end_time,borough,route_or_location,editorial_priority,news_desk_status,confidence,assignment_score,permit_event_id,field_desk_link,coordinate_status
tvpp-9vvx:906193@2026-08-01,Prayer Vigil - Religious event - August 1. Note time 1p to 11:30p,parade_march,2026-08-01,19:00,22:30,Queens,Flushing Meadows Corona Park: Vatican Pavillion,highest,unchecked,permit_confirmed,400,906193,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Queens,map_ready
tvpp-9vvx:901682@2026-08-02,Puerto Plata Festival,pop_up_street_activation,2026-08-02,10:00,20:00,Manhattan,"Randall's Island Park: Flagpole Plaza and Lawns   ,Randall's Island Park: Harlem River Event Area",highest,unchecked,permit_confirmed,400,901682,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Manhattan,map_ready
tvpp-9vvx:932603@2026-08-02,Ecuadorian Parade,parade_march,2026-08-02,12:00,15:00,Queens,"69 STREET between NORTHERN BLVD and 35 AVENUE,  NORTHERN BOULEVARD between 69 STREET and 87 STREET,  87 STREET between NORTHERN BOULEVARD and 32 AVENUE,  NORTHERN BOULEVARD between 85 STREET and 86 STREET",highest,unchecked,permit_confirmed,400,932603,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Queens,map_ready
title:ecuadorian parade@2026-08-02@queens,Ecuadorian Parade,parade_march,2026-08-02,12:00,15:00,Queens,69 STREET between NORTHERN BLVD and 35 AVENUE  Queens,highest,unchecked,provisional,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Queens,list_only
tvpp-9vvx:941529@2026-08-05,Rasuli Lewis Annual Childrens March for Peace,parade_march,2026-08-05,12:00,13:00,Manhattan,"134 STREET between ADAM CLAYTON POWELL JR BOULEVARD and FREDERICK DOUGLASS BLVD,  ADAM CLAYTON POWELL JR BOULEVARD between WEST  134 STREET and WEST  135 STREET,  ADAM CLAYTON POWELL JR BOULEVARD between WEST  135 STREET and WEST  136 STREET,  WEST  136 STREET between ADAM CLAYTON POWELL JR BOULEVARD and MALCOLM X BOULEVARD,  MALCOLM X BOULEVARD between WEST  137 STREET and WEST  138 STREET,  MALCOLM X BOULEVARD between WEST  138 STREET and WEST  139 STREET,  MALCOLM X BOULEVARD between WEST  139 STREET and WEST  140 STREET,  MALCOLM X BOULEVARD between WEST  140 STREET and WEST  141 STREET,  MALCOLM X BOULEVARD between WEST  141 STREET and WEST  142 STREET,  WEST  142 STREET between MALCOLM X BOULEVARD and 5 AVENUE,  MALCOLM X BOULEVARD between WEST  136 STREET and WEST  137 STREET,  WEST  134 STREET between FREDERICK DOUGLASS BOULEVARD and ST NICHOLAS AVENUE",highest,unchecked,permit_confirmed,400,941529,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-05&borough=Manhattan,map_ready
title:rasuli lewis annual childrens march for peace@2026-08-05@manhattan,Rasuli Lewis Annual Childrens March for Peace,parade_march,2026-08-05,12:00,13:00,Manhattan,134 STREET between ADAM CLAYTON POWELL JR BOULEVARD and FREDERICK DOUGLASS BLVD  Manhattan,highest,unchecked,provisional,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-05&borough=Manhattan,list_only
tvpp-9vvx:906790@2026-08-08,Jamaica Rising Day Parade,parade_march,2026-08-08,11:00,17:00,Brooklyn,"FLATBUSH AVENUE between CHURCH AVENUE and MARTENSE STREET,  FLATBUSH AVENUE between MARTENSE STREET and EMPIRE BOULEVARD,  EMPIRE BOULEVARD between FLATBUSH AVENUE and WASHINGTON AVENUE,  WASHINGTON AVENUE between EMPIRE BOULEVARD and MONTGOMERY STREET,  WASHINGTON AVENUE between MONTGOMERY STREET and PRESIDENT STREET,  MONTGOMERY STREET between WASHINGTON AVENUE and FRANKLIN AVENUE",highest,unchecked,permit_confirmed,400,906790,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-08&borough=Brooklyn,map_ready
tvpp-9vvx:946580@2026-08-08,Dominican Festival - AM Dilan,heritage_cultural_parade,2026-08-08,15:00,19:00,Queens,Highland Park: Amphitheatre/Spray Shower,highest,unchecked,permit_confirmed,400,946580,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-08&borough=Queens,map_ready
tvpp-9vvx:906194@2026-08-08,Prayer Vigil - Religious event - August 8 - August 15 - August 22,parade_march,2026-08-08,16:30,23:30,Queens,Flushing Meadows Corona Park: Vatican Pavillion,highest,unchecked,permit_confirmed,400,906194,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-08&borough=Queens,map_ready
tvpp-9vvx:878952@2026-08-09,Grace American Peace Parade,parade_march,2026-08-09,14:00,18:00,Manhattan,"FREDERICK DOUGLASS BOULEVARD between WEST  123 STREET and WEST  126 STREET,  WEST  125 STREET between FREDERICK DOUGLASS BOULEVARD and MALCOLM X BOULEVARD,  MALCOLM X BOULEVARD between WEST  125 STREET and CENTRAL PARK NORTH,  CENTRAL PARK NORTH between MALCOLM X BOULEVARD and ADAM CLAYTON POWELL BOULEVARD,  ADAM CLAYTON POWELL JR BOULEVARD between CENTRAL PARK NORTH and WEST  116 STREET,  ST NICHOLAS AVENUE between WEST  116 STREET and FREDERICK DOUGLASS BOULEVARD,  FREDERICK DOUGLASS BOULEVARD between WEST  121 STREET and WEST  124 STREET, 2320 FREDERICK DOUGLASS BOULEVARD,2320 FREDERICK DOUGLASS BOULEVARD",highest,unchecked,permit_confirmed,400,878952,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Manhattan,map_ready
title:grace american peace parade@2026-08-09@manhattan,Grace American Peace Parade,parade_march,2026-08-09,14:00,18:00,Manhattan,FREDERICK DOUGLASS BOULEVARD between WEST  123 STREET and WEST  126 STREET  Manhattan,highest,unchecked,provisional,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Manhattan,list_only
tvpp-9vvx:946581@2026-08-09,Dominican Festival - AM Dilan RAIN DATE,heritage_cultural_parade,2026-08-09,15:00,19:00,Queens,Highland Park: Amphitheatre/Spray Shower,highest,unchecked,permit_confirmed,400,946581,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Queens,map_ready
tvpp-9vvx:931406@2026-08-09,SOUTH ASIAN UNITY PARADE,parade_march,2026-08-09,11:00,13:00,Queens,"69TH ST between 37 AVE and 35 AVE,  37 AVENUE between 69 STREET and 87 STREET,  87 STREET  between 37 AVE and 35 AVE,  37 AVENUE between 86 STREET and 87 STREET",highest,unchecked,permit_confirmed,400,931406,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Queens,map_ready
title:south asian unity parade@2026-08-09@queens,SOUTH ASIAN UNITY PARADE,parade_march,2026-08-09,11:00,13:00,Queens,69TH ST between 37 AVE and 35 AVE  Queens,highest,unchecked,provisional,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Queens,list_only
tvpp-9vvx:932997@2026-08-15,Religious Ceremony,parade_march,2026-08-15,09:00,17:00,Manhattan,Columbus Park: Pavilion Seating Area,highest,unchecked,permit_confirmed,400,932997,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-15&borough=Manhattan,map_ready
tvpp-9vvx:927590@2026-08-15,MARCH FOR JESUS,parade_march,2026-08-15,11:00,14:00,Queens,"Phil ""Scooter"" Rizzuto Park / Smokey Oval: Phil ""Scooter"" Rizzuto Park   ,Phil ""Scooter"" Rizzuto Park / Smokey Oval: Basketball-02 ,Phil ""Scooter"" Rizzuto Park / Smokey Oval: Basketball-02",highest,unchecked,permit_confirmed,400,927590,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-15&borough=Queens,map_ready
tvpp-9vvx:886772@2026-08-21,Rubyboo Entertainment Music Festival,pop_up_street_activation,2026-08-21,15:00,20:00,Manhattan,Central Park: Bandshell Plaza,highest,unchecked,permit_confirmed,400,886772,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-21&borough=Manhattan,map_ready
tvpp-9vvx:910948@2026-08-22,Mid-Autumn Festival,pop_up_street_activation,2026-08-22,10:00,15:00,Manhattan,Columbus Park: Pavilion Seating Area,highest,unchecked,permit_confirmed,400,910948,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-22&borough=Manhattan,map_ready
tvpp-9vvx:930860@2026-08-22,Wedding Vows Renewal Ceremony,parade_march,2026-08-22,11:00,12:00,Manhattan,Central Park: Belvedere Castle Terrace,highest,unchecked,permit_confirmed,400,930860,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-22&borough=Manhattan,map_ready
tvpp-9vvx:892846@2026-10-31,TCS New York City Marathon,fan_zone_major_civic,2026-10-31,09:00,13:00,Multi-borough,Rockaway Beach and Boardwalk: Beach 94th Street,highest,unchecked,permit_confirmed,400,892846,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-31,map_ready
title:the 15th annual bronx pride festival and health fair@2026-07-18@bronx,The 15th Annual Bronx Pride Festival And Health Fair,fan_zone_major_civic,2026-07-18,11:00,19:00,Bronx,Crotona Park Amphitheater in Crotona Park,highest,unchecked,provisional,380,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Bronx,list_only
title:the 15th annual bronx pride festival and health fair@2026-07-18@multi-borough,The 15th Annual Bronx Pride Festival And Health Fair,fan_zone_major_civic,2026-07-18,11:00,19:00,Multi-borough,Crotona Park Amphitheater (in Crotona Park),highest,unchecked,provisional,380,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18,list_only
tvpp-9vvx:957121@2026-08-08,East Harlem Sant' Antonio Procession,religious_procession_feast,2026-08-08,08:00,23:00,Manhattan,Brigadier General Charles Young Playground: Football/Soccer-01,highest,unchecked,permit_confirmed,300,957121,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-08&borough=Manhattan,map_ready
title:nypd field intel: world cup fan zone - hudson yards / javits area@2026-07-16@manhattan,NYPD Field Intel: World Cup Fan Zone - Hudson Yards / Javits Area,street_co_naming,2026-07-16,,,Manhattan,Hudson Yards / Javits Fan Zone,highest,unchecked,strongly_supported,98,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-16&borough=Manhattan,map_ready
anchor:india-day-parade@2026-08-16,India Day Parade,heritage_cultural_parade,2026-08-16,,,Manhattan,Madison Avenue corridor,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-16&borough=Manhattan,list_only
anchor:jouvert@2026-09-07,J'Ouvert,fan_zone_major_civic,2026-09-07,,,Brooklyn,,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-07&borough=Brooklyn,list_only
anchor:west-indian-day-parade@2026-09-07,West Indian American Day Carnival Parade,fan_zone_major_civic,2026-09-07,,,Brooklyn,Eastern Parkway,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-07&borough=Brooklyn,list_only
anchor:columbus-day-parade@2026-10-12,Columbus Day Parade,parade_march,2026-10-12,,,Manhattan,Fifth Avenue,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-12&borough=Manhattan,list_only
anchor:diwali-times-square@2026-10-24,Diwali at Times Square,religious_procession_feast,2026-10-24,12:00,23:00,Manhattan,Times Square,highest,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-24&borough=Manhattan,list_only
anchor:village-halloween-parade@2026-10-31,Village Halloween Parade,parade_march,2026-10-31,,,Manhattan,Sixth Avenue,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-31&borough=Manhattan,list_only
anchor:macys-balloon-inflation@2026-11-25,Macy's Thanksgiving Eve Balloon Inflation,fan_zone_major_civic,2026-11-25,,,Manhattan,Central Park West / American Museum of Natural History area,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-25&borough=Manhattan,list_only
anchor:macys-thanksgiving-parade@2026-11-26,Macy's Thanksgiving Day Parade,parade_march,2026-11-26,08:30,12:00,Manhattan,Central Park West to Herald Square,highest,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-26&borough=Manhattan,list_only
anchor:times-square-nye@2026-12-31,Times Square New Year's Eve celebration and ball drop,fan_zone_major_civic,2026-12-31,,00:00,Manhattan,Times Square,highest,unchecked,confirmed,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-31&borough=Manhattan,list_only
tvpp-9vvx:1060096@2026-07-18,Disability Pride Month: Accessible Nature Hike,parade_march,2026-07-18,13:00,,Bronx,Van Cortlandt Nature Center in Van Cortlandt Park,high,unchecked,permit_confirmed,400,1060096,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Bronx,list_only
tvpp-9vvx:1044856@2026-07-18,Brownsville Old Timer's Parade,parade_march,2026-07-18,12:00,,Brooklyn,PITKIN AVENUE between SARATOGA AVENUE and GRAFTON STREET  Brooklyn,high,unchecked,permit_confirmed,400,1044856,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Brooklyn,list_only
tvpp-9vvx:2176630@2026-07-18,Disability Pride Month: Accessible Nature Hike,parade_march,2026-07-18,13:00,,Multi-borough,Van Cortlandt Nature Center (in Van Cortlandt Park),high,unchecked,permit_confirmed,400,2176630,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18,map_ready
tvpp-9vvx:1045916@2026-07-19,July Falun Dafa Parade,parade_march,2026-07-19,13:00,,Manhattan,MOTT STREET between GRAND STREET and HESTER STREET  Manhattan,high,unchecked,permit_confirmed,400,1045916,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-19&borough=Manhattan,list_only
title:curlfest@2026-07-25@manhattan,CURLFEST,pop_up_street_activation,2026-07-25,,,Manhattan,Randall's Island,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-25&borough=Manhattan,list_only
tvpp-9vvx:1045016@2026-07-26,Colombian Day Parade,heritage_cultural_parade,2026-07-26,12:00,,Queens,69 STREET between NORTHERN BOULEVARD and 35 AVENUE  Queens,high,unchecked,permit_confirmed,400,1045016,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-26&borough=Queens,list_only
tvpp-9vvx:1044796@2026-07-28,Bronx Anti-Stigma March,parade_march,2026-07-28,11:00,,Bronx,EAST  149 STREET between BROOK AVENUE and BERGEN AVENUE  Bronx,high,unchecked,permit_confirmed,400,1044796,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-28&borough=Bronx,list_only
tvpp-9vvx:1045276@2026-08-02,Ecuadorian Parade,parade_march,2026-08-02,12:00,,Queens,69 STREET between NORTHERN BLVD and 35 AVENUE  Queens,high,unchecked,permit_confirmed,400,1045276,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Queens,list_only
tvpp-9vvx:1046356@2026-08-05,Rasuli Lewis Annual Childrens March for Peace,parade_march,2026-08-05,12:00,,Manhattan,134 STREET between ADAM CLAYTON POWELL JR BOULEVARD and FREDERICK DOUGLASS BLVD  Manhattan,high,unchecked,permit_confirmed,400,1046356,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-05&borough=Manhattan,list_only
tvpp-9vvx:1045536@2026-08-09,Grace American Peace Parade,parade_march,2026-08-09,14:00,,Manhattan,FREDERICK DOUGLASS BOULEVARD between WEST  123 STREET and WEST  126 STREET  Manhattan,high,unchecked,permit_confirmed,400,1045536,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Manhattan,list_only
title:national dominican day parade@2026-08-09@manhattan,National Dominican Day Parade,heritage_cultural_parade,2026-08-09,,,Manhattan,Sixth Avenue,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Manhattan,list_only
tvpp-9vvx:1046556@2026-08-09,SOUTH ASIAN UNITY PARADE,parade_march,2026-08-09,11:00,,Queens,69TH ST between 37 AVE and 35 AVE  Queens,high,unchecked,permit_confirmed,400,1046556,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-09&borough=Queens,list_only
title:india day parade@2026-08-16@manhattan,India Day Parade,heritage_cultural_parade,2026-08-16,12:30,16:00,Manhattan,EAST   37 STREET between PARK AVENUE and 5 AVENUE  Manhattan,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-16&borough=Manhattan,list_only
title:j'ouvert@2026-09-07@brooklyn,J'Ouvert,parade_march,2026-09-07,,,Brooklyn,,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-07&borough=Brooklyn,list_only
title:west indian american day carnival parade@2026-09-07@brooklyn,West Indian American Day Carnival Parade,parade_march,2026-09-07,,,Brooklyn,Eastern Parkway,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-07&borough=Brooklyn,list_only
title:columbus day parade@2026-10-12@manhattan,Columbus Day Parade,parade_march,2026-10-12,11:15,15:00,Manhattan,EAST   43 STREET between MADISON AVENUE and 5 AVENUE  Manhattan,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-12&borough=Manhattan,list_only
title:diwali at times square@2026-10-24@manhattan,Diwali at Times Square,parade_march,2026-10-24,12:00,,Manhattan,Times Square,high,unchecked,strongly_supported,400,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-24&borough=Manhattan,list_only
