review_rank,overlap_key,title,start_date_time,location,borough,lat,lng,has_coordinates,calendar_title_date_match,google_maps_search_url,google_maps_pin_url,manual_review_status,promotion_allowed,manual_review_notes,approval_decision_reason,source_event_id,link
1,07 24 wingate in person care captain training|2026-07-24,07/24 Wingate In-Person Care Captain Training,2026-07-24T10:00 am,Playground (in Hamilton Metz Field),,40.662422915957,-73.940331399441,True,True,https://www.google.com/maps/search/?api=1&query=Playground+%28in+Hamilton+Metz+Field%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.662422915957%2C-73.940331399441,pending,False,,,2195880,http://www.nycgovparks.org/events/2026/07/24/0724-wingate-inperson-care-captain-training
2,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-20,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-20T9:00 am,Arsenal (in Central Park),,40.767200469971,-73.971298217773,True,True,https://www.google.com/maps/search/?api=1&query=Arsenal+%28in+Central+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,2109928,http://www.nycgovparks.org/events/2026/07/20/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian
3,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-21,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-21T9:00 am,Arsenal (in Central Park),,40.767200469971,-73.971298217773,True,True,https://www.google.com/maps/search/?api=1&query=Arsenal+%28in+Central+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,2109929,http://www.nycgovparks.org/events/2026/07/21/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian
4,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-22,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-22T9:00 am,Arsenal (in Central Park),,40.767200469971,-73.971298217773,True,True,https://www.google.com/maps/search/?api=1&query=Arsenal+%28in+Central+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,2109930,http://www.nycgovparks.org/events/2026/07/22/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian
5,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-23,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-23T9:00 am,Arsenal (in Central Park),,40.767200469971,-73.971298217773,True,True,https://www.google.com/maps/search/?api=1&query=Arsenal+%28in+Central+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,2109931,http://www.nycgovparks.org/events/2026/07/23/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian
6,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-24,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-24T9:00 am,Arsenal (in Central Park),,40.767200469971,-73.971298217773,True,True,https://www.google.com/maps/search/?api=1&query=Arsenal+%28in+Central+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,2109932,http://www.nycgovparks.org/events/2026/07/24/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian
7,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-27,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-27T9:00 am,Arsenal (in Central Park),,40.767200469971,-73.971298217773,True,True,https://www.google.com/maps/search/?api=1&query=Arsenal+%28in+Central+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,2109933,http://www.nycgovparks.org/events/2026/07/27/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian
8,7 18 forest park horticulture helpers|2026-07-18,7/18 Forest Park Horticulture Helpers,2026-07-18T10:00 am,Sobelsohn Playground (in Forest Park),,40.709525002939,-73.836108863354,True,True,https://www.google.com/maps/search/?api=1&query=Sobelsohn+Playground+%28in+Forest+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.709525002939%2C-73.836108863354,pending,False,,,2108840,http://www.nycgovparks.org/events/2026/07/18/328-forest-park-horticulture-helpers
9,7 25 vernal pond restoration at highland park|2026-07-25,7/25 Vernal Pond Restoration at Highland Park,2026-07-25T10:00 am,Vermont Place Parking Lot (in Highland Park),,40.686199188232,-73.889801025391,True,True,https://www.google.com/maps/search/?api=1&query=Vermont+Place+Parking+Lot+%28in+Highland+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.686199188232%2C-73.889801025391,pending,False,,,2165684,http://www.nycgovparks.org/events/2026/07/25/59-vernal-pond-restoration
10,a celebration and fundraiser|2026-07-19,A Celebration and Fundraiser,2026-07-19T4:00 pm,Sunset Community Garden,,40.709253,-73.9162526,True,False,https://www.google.com/maps/search/?api=1&query=Sunset+Community+Garden%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.709253%2C-73.9162526,pending,False,,,2211138,http://www.nycgovparks.org/events/2026/07/19/a-celebration-and-fundraiser
11,adventure course free public sunday afternoon program|2026-07-19,Adventure Course Free Public Sunday Afternoon Program,2026-07-19T1:00 pm,Alley Pond Adventure Course (in Alley Pond Park),,40.742768103299,-73.741125994751,True,True,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+%28in+Alley+Pond+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,2202156,http://www.nycgovparks.org/events/2026/07/19/adventure-course-free-public-sunday-afternoon-program
12,adventure course free public sunday afternoon program|2026-07-26,Adventure Course Free Public Sunday Afternoon Program,2026-07-26T1:00 pm,Alley Pond Adventure Course (in Alley Pond Park),,40.742768103299,-73.741125994751,True,True,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+%28in+Alley+Pond+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,2202154,http://www.nycgovparks.org/events/2026/07/26/adventure-course-free-public-sunday-afternoon-program
13,adventure course free public sunday morning program|2026-07-19,Adventure Course Free Public Sunday Morning Program,2026-07-19T9:30 am,Alley Pond Adventure Course (in Alley Pond Park),,40.742768103299,-73.741125994751,True,True,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+%28in+Alley+Pond+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,2202158,http://www.nycgovparks.org/events/2026/07/19/adventure-course-free-public-sunday-morning-program
14,adventure course free public sunday morning program|2026-07-26,Adventure Course Free Public Sunday Morning Program,2026-07-26T9:30 am,Alley Pond Adventure Course (in Alley Pond Park),,40.742768103299,-73.741125994751,True,True,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+%28in+Alley+Pond+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,2202159,http://www.nycgovparks.org/events/2026/07/26/adventure-course-free-public-sunday-morning-program
15,alfred e smith recreation center summer camp extended day|2026-07-20,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-20T8:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205330,http://www.nycgovparks.org/events/2026/07/20/alfred-e-smith-recreation-center-summer-camp-extended-day
16,alfred e smith recreation center summer camp extended day|2026-07-21,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-21T8:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205260,http://www.nycgovparks.org/events/2026/07/21/alfred-e-smith-recreation-center-summer-camp-extended-day
17,alfred e smith recreation center summer camp extended day|2026-07-22,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-22T8:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205223,http://www.nycgovparks.org/events/2026/07/22/alfred-e-smith-recreation-center-summer-camp-extended-day
18,alfred e smith recreation center summer camp extended day|2026-07-23,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-23T8:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205420,http://www.nycgovparks.org/events/2026/07/23/alfred-e-smith-recreation-center-summer-camp-extended-day
19,alfred e smith recreation center summer camp extended day|2026-07-24,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-24T8:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205304,http://www.nycgovparks.org/events/2026/07/24/alfred-e-smith-recreation-center-summer-camp-extended-day
20,alfred e smith recreation center summer camp extended day|2026-07-27,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-27T8:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205297,http://www.nycgovparks.org/events/2026/07/27/alfred-e-smith-recreation-center-summer-camp-extended-day
21,alfred e smith recreation center summer camp regular day|2026-07-20,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-20T9:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205461,http://www.nycgovparks.org/events/2026/07/20/alfred-e-smith-recreation-center-summer-camp-regular-day
22,alfred e smith recreation center summer camp regular day|2026-07-21,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-21T9:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205339,http://www.nycgovparks.org/events/2026/07/21/alfred-e-smith-recreation-center-summer-camp-regular-day
23,alfred e smith recreation center summer camp regular day|2026-07-22,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-22T9:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205410,http://www.nycgovparks.org/events/2026/07/22/alfred-e-smith-recreation-center-summer-camp-regular-day
24,alfred e smith recreation center summer camp regular day|2026-07-23,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-23T9:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205280,http://www.nycgovparks.org/events/2026/07/23/alfred-e-smith-recreation-center-summer-camp-regular-day
25,alfred e smith recreation center summer camp regular day|2026-07-24,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-24T9:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205425,http://www.nycgovparks.org/events/2026/07/24/alfred-e-smith-recreation-center-summer-camp-regular-day
26,alfred e smith recreation center summer camp regular day|2026-07-27,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-27T9:00 am,Multi-Use Room (in Alfred E. Smith Playground),,40.71032072,-73.99763525,True,True,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Alfred+E.+Smith+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,2205231,http://www.nycgovparks.org/events/2026/07/27/alfred-e-smith-recreation-center-summer-camp-regular-day
27,art meets books|2026-07-23,Art Meets Books,2026-07-23T3:00 pm,Kids Playground - Large (in Washington Square Park),,40.730795465087,-73.996735811234,True,True,https://www.google.com/maps/search/?api=1&query=Kids+Playground+-+Large+%28in+Washington+Square+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.730795465087%2C-73.996735811234,pending,False,,,2189762,http://www.nycgovparks.org/events/2026/07/23/art-meets-books
28,arts culture and fun be bolder senior ballet programming|2026-07-24,"Arts, Culture and Fun: BE BOLDER: Senior Ballet Programming",2026-07-24T11:00 am,Multi-Use Room (in Williamsbridge Oval),,40.876733907,-73.878591092031,True,False,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+%28in+Williamsbridge+Oval%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.876733907%2C-73.878591092031,pending,False,,,2178887,http://www.nycgovparks.org/events/2026/07/24/be-bolder-senior-ballet-programming
29,astoria pool lap swim|2026-07-20,Astoria Pool: Lap Swim,2026-07-20T7:00 am,Astoria Pool (in Astoria Park),,40.778793896396,-73.922681749985,True,True,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+%28in+Astoria+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,2203767,http://www.nycgovparks.org/events/2026/07/20/astoria-pool-lap-swim1
30,astoria pool lap swim|2026-07-21,Astoria Pool: Lap Swim,2026-07-21T7:00 am,Astoria Pool (in Astoria Park),,40.778793896396,-73.922681749985,True,True,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+%28in+Astoria+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,2203450,http://www.nycgovparks.org/events/2026/07/21/astoria-pool-lap-swim1
31,astoria pool lap swim|2026-07-22,Astoria Pool: Lap Swim,2026-07-22T7:00 am,Astoria Pool (in Astoria Park),,40.778793896396,-73.922681749985,True,True,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+%28in+Astoria+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,2203565,http://www.nycgovparks.org/events/2026/07/22/astoria-pool-lap-swim1
32,astoria pool lap swim|2026-07-23,Astoria Pool: Lap Swim,2026-07-23T7:00 am,Astoria Pool (in Astoria Park),,40.778793896396,-73.922681749985,True,True,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+%28in+Astoria+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,2203698,http://www.nycgovparks.org/events/2026/07/23/astoria-pool-lap-swim1
33,astoria pool lap swim|2026-07-24,Astoria Pool: Lap Swim,2026-07-24T7:00 am,Astoria Pool (in Astoria Park),,40.778793896396,-73.922681749985,True,True,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+%28in+Astoria+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,2203541,http://www.nycgovparks.org/events/2026/07/24/astoria-pool-lap-swim1
34,astoria pool lap swim|2026-07-27,Astoria Pool: Lap Swim,2026-07-27T7:00 am,Astoria Pool (in Astoria Park),,40.778793896396,-73.922681749985,True,True,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+%28in+Astoria+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,2203670,http://www.nycgovparks.org/events/2026/07/27/astoria-pool-lap-swim1
35,basic canoeing|2026-07-19,Basic Canoeing,2026-07-19T1:00 pm,Crotona Nature Center (in Crotona Park),,40.837001800537,-73.893402099609,True,True,https://www.google.com/maps/search/?api=1&query=Crotona+Nature+Center+%28in+Crotona+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.837001800537%2C-73.893402099609,pending,False,,,2176627,http://www.nycgovparks.org/events/2026/07/19/basic-canoeing
36,basketball clinic at highbridge recreation center ages 5 to 7|2026-07-18,Basketball Clinic at Highbridge Recreation Center (Ages: 5 to 7),2026-07-18T12:30 pm,Gymnasium (in Highbridge Park),,40.84260178,-73.93430328,True,True,https://www.google.com/maps/search/?api=1&query=Gymnasium+%28in+Highbridge+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.84260178%2C-73.93430328,pending,False,,,2199959,http://www.nycgovparks.org/events/2026/07/18/basketball-clinic-at-highbridge-recreation-center-ages-5-to-7
37,basketball clinic at highbridge recreation center ages 5 to 7|2026-07-25,Basketball Clinic at Highbridge Recreation Center (Ages: 5 to 7),2026-07-25T12:30 pm,Gymnasium (in Highbridge Park),,40.84260178,-73.93430328,True,True,https://www.google.com/maps/search/?api=1&query=Gymnasium+%28in+Highbridge+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.84260178%2C-73.93430328,pending,False,,,2200101,http://www.nycgovparks.org/events/2026/07/25/basketball-clinic-at-highbridge-recreation-center-ages-5-to-7
38,basketball clinic at highbridge recreation center ages 8 to 12|2026-07-18,Basketball Clinic at Highbridge Recreation Center (Ages: 8 to 12),2026-07-18T1:45 pm,Gymnasium (in Highbridge Park),,40.84260178,-73.93430328,True,True,https://www.google.com/maps/search/?api=1&query=Gymnasium+%28in+Highbridge+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.84260178%2C-73.93430328,pending,False,,,2200212,http://www.nycgovparks.org/events/2026/07/18/basketball-clinic-at-highbridge-recreation-center-ages-8-to-12
39,basketball clinic at highbridge recreation center ages 8 to 12|2026-07-25,Basketball Clinic at Highbridge Recreation Center (Ages: 8 to 12),2026-07-25T1:45 pm,Gymnasium (in Highbridge Park),,40.84260178,-73.93430328,True,True,https://www.google.com/maps/search/?api=1&query=Gymnasium+%28in+Highbridge+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.84260178%2C-73.93430328,pending,False,,,2200258,http://www.nycgovparks.org/events/2026/07/25/basketball-clinic-at-highbridge-recreation-center-ages-8-to-12
40,beginner yoga|2026-07-18,Beginner Yoga,2026-07-18T10:00 am,Sobelsohn Basketball Court (in Forest Park),,40.709951990499,-73.835199058056,True,True,https://www.google.com/maps/search/?api=1&query=Sobelsohn+Basketball+Court+%28in+Forest+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.709951990499%2C-73.835199058056,pending,False,,,2153213,http://www.nycgovparks.org/events/2026/07/18/beginner-yoga
41,beginner yoga|2026-07-25,Beginner Yoga,2026-07-25T10:00 am,Sobelsohn Basketball Court (in Forest Park),,40.709951990499,-73.835199058056,True,True,https://www.google.com/maps/search/?api=1&query=Sobelsohn+Basketball+Court+%28in+Forest+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.709951990499%2C-73.835199058056,pending,False,,,2153211,http://www.nycgovparks.org/events/2026/07/25/beginner-yoga
42,big city folk in greeley square park|2026-07-20,Big City Folk in Greeley Square Park,2026-07-20T6:00 pm,Greeley Square Park,,40.748642685667,-73.988085303512,True,True,https://www.google.com/maps/search/?api=1&query=Greeley+Square+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.748642685667%2C-73.988085303512,pending,False,,,2171768,http://www.nycgovparks.org/events/2026/07/20/big-city-folk-in-greeley-square-park
43,big city folk in greeley square park|2026-07-27,Big City Folk in Greeley Square Park,2026-07-27T6:00 pm,Greeley Square Park,,40.748642685667,-73.988085303512,True,True,https://www.google.com/maps/search/?api=1&query=Greeley+Square+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.748642685667%2C-73.988085303512,pending,False,,,2171769,http://www.nycgovparks.org/events/2026/07/27/big-city-folk-in-greeley-square-park
44,big screen at the battery world cup bronze final|2026-07-18,Big Screen at The Battery: World Cup Bronze Final,2026-07-18T5:00 pm,Woodland Lawn (in The Battery),,40.70219198352,-74.015469135235,True,True,https://www.google.com/maps/search/?api=1&query=Woodland+Lawn+%28in+The+Battery%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.70219198352%2C-74.015469135235,pending,False,,,2192731,http://www.nycgovparks.org/events/2026/07/18/big-screen-at-the-battery-world-cup-bronze-final
45,big screen at the battery world cup final|2026-07-19,Big Screen at The Battery: World Cup Final,2026-07-19T3:00 pm,Woodland Lawn (in The Battery),,40.70219198352,-74.015469135235,True,True,https://www.google.com/maps/search/?api=1&query=Woodland+Lawn+%28in+The+Battery%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.70219198352%2C-74.015469135235,pending,False,,,2192730,http://www.nycgovparks.org/events/2026/07/19/big-screen-at-the-battery-world-cup-final
46,bike ride to waterfront festival|2026-07-18,Bike Ride to Waterfront Festival,2026-07-18T11:30 am,Thomas Jefferson Park,,40.793125152588,-73.935256958008,True,True,https://www.google.com/maps/search/?api=1&query=Thomas+Jefferson+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.793125152588%2C-73.935256958008,pending,False,,,2123448,http://www.nycgovparks.org/events/2026/07/18/bike-ride-to-waterfront-festival
47,bioblitz concrete plant park to starlight park with rj hawkins|2026-07-18,Bioblitz: Concrete Plant Park to Starlight Park with RJ Hawkins,2026-07-18T11:00 am,Concrete Plant Park,,40.826900482177734,-73.88480377197266,True,True,https://www.google.com/maps/search/?api=1&query=Concrete+Plant+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.826900482177734%2C-73.88480377197266,pending,False,,,2204133,http://www.nycgovparks.org/events/2026/07/18/bioblitz-concrete-plant-park-to-starlight-park-with-rj-hawki
48,birding beach birds|2026-07-19,Birding: Beach Birds,2026-07-19T10:00 am,"Ocean Breeze Pier, Seaview Avenue and Father Capodanno Boulevard (in Franklin D. Roosevelt Boardwalk and Beach)",,40.579200744629,-74.077598571777,True,True,https://www.google.com/maps/search/?api=1&query=Ocean+Breeze+Pier%2C+Seaview+Avenue+and+Father+Capodanno+Boulevard+%28in+Franklin+D.+Roosevelt+Boardwalk+and+Beach%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.579200744629%2C-74.077598571777,pending,False,,,2179038,http://www.nycgovparks.org/events/2026/07/19/birding-beach-birds
49,birding beginner birding|2026-07-26,Birding: Beginner Birding,2026-07-26T1:00 pm,Crotona Nature Center (in Crotona Park),,40.837001800537,-73.893402099609,True,True,https://www.google.com/maps/search/?api=1&query=Crotona+Nature+Center+%28in+Crotona+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.837001800537%2C-73.893402099609,pending,False,,,2176708,http://www.nycgovparks.org/events/2026/07/26/birding-beginner-birding
50,bloom to the beat a bronx river sound flower experience with zinzi gonzalez|2026-07-25,Bloom to the Beat: A Bronx River Sound & Flower Experience with Zinzi Gonzalez,2026-07-25T1:00 pm,Starlight Park,,40.833488887231,-73.882524013519,True,True,https://www.google.com/maps/search/?api=1&query=Starlight+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.833488887231%2C-73.882524013519,pending,False,,,2210382,http://www.nycgovparks.org/events/2026/07/25/bloom-to-the-beat-a-bronx-river-sound-flower-experience-wit
51,body boost circuit training|2026-07-23,Body-boost Circuit Training,2026-07-23T6:30 pm,Brooklyn Public Library - Ulmer Park,,40.592903657654,-73.988698124885,True,True,https://www.google.com/maps/search/?api=1&query=Brooklyn+Public+Library+-+Ulmer+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.592903657654%2C-73.988698124885,pending,False,,,2192255,http://www.nycgovparks.org/events/2026/07/23/bodyboost-circuit-training
52,bodyroll|2026-07-21,Bodyroll,2026-07-21T9:30 am,Garibaldi Plaza (in Washington Square Park),,40.730499267578125,-73.99700164794922,True,True,https://www.google.com/maps/search/?api=1&query=Garibaldi+Plaza+%28in+Washington+Square+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.730499267578125%2C-73.99700164794922,pending,False,,,2189819,http://www.nycgovparks.org/events/2026/07/21/bodyroll
53,bodyweight blast|2026-07-21,Bodyweight Blast,2026-07-21T8:00 am,102nd Street Field House (in Riverside Park),,40.800691692826,-73.973306179047,True,True,https://www.google.com/maps/search/?api=1&query=102nd+Street+Field+House+%28in+Riverside+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.800691692826%2C-73.973306179047,pending,False,,,2128627,http://www.nycgovparks.org/events/2026/07/21/bodyweight-blast
54,bodyweight circuit training|2026-07-18,Bodyweight Circuit Training,2026-07-18T11:30 am,Dance Room (in Chelsea Recreation Center),,40.74829865,-74.00219727,True,True,https://www.google.com/maps/search/?api=1&query=Dance+Room+%28in+Chelsea+Recreation+Center%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.74829865%2C-74.00219727,pending,False,,,2139141,http://www.nycgovparks.org/events/2026/07/18/bodyweight-circuit-training
55,bodyweight circuit training|2026-07-20,Bodyweight Circuit Training,2026-07-20T5:30 pm,MVMNT Fitness and Health Studio (in Prospect Park),,40.661722130567,-73.96136879921,True,True,https://www.google.com/maps/search/?api=1&query=MVMNT+Fitness+and+Health+Studio+%28in+Prospect+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.661722130567%2C-73.96136879921,pending,False,,,2192251,http://www.nycgovparks.org/events/2026/07/20/bodyweight-circuit-training
56,bodyweight circuit training|2026-07-22,Bodyweight Circuit Training,2026-07-22T5:00 pm,Rock Climbing Wall Room (in Gertrude Ederle Recreation Center),,40.77149963,-73.9885025,True,True,https://www.google.com/maps/search/?api=1&query=Rock+Climbing+Wall+Room+%28in+Gertrude+Ederle+Recreation+Center%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.77149963%2C-73.9885025,pending,False,,,2206701,http://www.nycgovparks.org/events/2026/07/22/bodyweight-circuit-training
